round,grad_total_norm_mean,grad_backbone_norm_mean,grad_head_norm_mean,grad_cos_consecutive_mean,grad_cos_to_mean_mean,grad_train_val_cos,grad_n_probe_batches,experiment
12,0.5465577332977685,0.4565317649352732,0.28500247304155557,0.2778932425962983,0.49752215499366326,0.43698594535131274,8.0,baseline_llm_rs
13,0.5393565726311392,0.4591839268545607,0.2690410525642777,0.4022499611680807,0.46699985036170766,0.11378703409340649,8.0,baseline_llm_rs
14,0.5343203014541588,0.4149993116820368,0.31603350119196133,0.36494213079396853,0.5971648081940869,0.27881972205329425,8.0,baseline_llm_rs
15,0.5435246582244625,0.4652621142745602,0.2689961880508405,0.2465753528312323,0.40347845496509366,0.3807496371543994,8.0,baseline_llm_rs
1,1.6893173787246696,1.1935231684343313,1.1445804264672563,0.8398669332068565,0.9181896727407404,0.8915225909857591,8.0,baseline_llm_us
2,1.8180710487911362,1.522555550107115,0.9442722056024822,0.5408321164858816,0.6986813908275826,0.7647528631726586,8.0,baseline_llm_us
3,1.4993751759990988,1.3287096879162859,0.6688567298631816,0.3187485397216791,0.5522976459914558,0.4977680921380883,8.0,baseline_llm_us
4,1.320301946746983,1.118732117668129,0.6731667850450106,0.3345483835722474,0.5370977488482964,0.6456819902297068,8.0,baseline_llm_us
5,1.2314829969054024,1.0709636874305621,0.5857948066163514,0.2713929356107983,0.5925676316063072,0.5255215250142324,8.0,baseline_llm_us
6,1.1846846585901776,1.0464778002071,0.5364339926730703,0.301131815676546,0.5027922788827383,0.447311476902747,8.0,baseline_llm_us
7,1.070256888131153,0.9027378305700846,0.5496460240449119,0.3891816002456558,0.5586547802184669,0.2702296740905703,8.0,baseline_llm_us
